,Unnamed: 0,Producer,time,bandwidth,input-load,input-packet-rate,input-data-rate,interface-name,load-interval,output-data-rate,output-load,output-packet-rate,peak-input-data-rate,peak-input-packet-rate,peak-output-data-rate,peak-output-packet-rate,reliability
158530,166867,leaf3,1501868244037000000,100000000,0,0.0,0.0,HundredGigE0/0/0/2,0,0.0,0,0.0,0,0,0,0,255
158531,166868,leaf3,1501868244040000000,100000000,0,0.0,0.0,HundredGigE0/0/0/3,0,0.0,0,0.0,0,0,0,0,255
158532,166869,leaf3,1501868244042000000,100000000,19,690215.0,7699390.0,HundredGigE0/0/0/4,0,85568765.0,218,7444698.0,0,0,0,0,255
158533,166870,leaf3,1501868244044000000,100000000,17,614090.0,6914104.0,HundredGigE0/0/0/5,0,79984918.0,203,7029778.0,0,0,0,0,255
158534,166871,leaf3,1501868244047000000,100000000,36,1268929.0,14420724.0,HundredGigE0/0/0/6,0,0.0,0,1.0,0,0,0,0,255
158535,166872,leaf3,1501868244049000000,100000000,31,1076101.0,12202973.0,HundredGigE0/0/0/7,0,0.0,0,1.0,0,0,0,0,255
158536,166873,leaf3,1501868244051000000,100000000,26,911184.0,10335266.0,HundredGigE0/0/0/8,0,0.0,0,1.0,0,0,0,0,255
158537,166874,leaf3,1501868244054000000,100000000,30,1050493.0,11990394.0,HundredGigE0/0/0/9,0,0.0,0,1.0,0,0,0,0,255
158538,166875,leaf3,1501868244056000000,100000000,25,895256.0,10056572.0,HundredGigE0/0/0/10,0,0.0,0,1.0,0,0,0,0,255
158539,166876,leaf3,1501868244058000000,100000000,24,839828.0,9631662.0,HundredGigE0/0/0/11,0,0.0,0,1.0,0,0,0,0,255
158540,166877,leaf3,1501868244061000000,100000000,26,893931.0,10276132.0,HundredGigE0/0/0/12,0,14.0,0,2.0,0,0,0,0,255
158541,166878,leaf3,1501868244063000000,100000000,30,1045564.0,11907564.0,HundredGigE0/0/0/13,0,13.0,0,2.0,0,0,0,0,255
158542,166879,leaf3,1501868244067000000,100000000,26,919213.0,10346172.0,HundredGigE0/0/0/14,0,0.0,0,1.0,0,0,0,0,255
158543,166880,leaf3,1501868244069000000,100000000,31,1095449.0,12377194.0,HundredGigE0/0/0/15,0,0.0,0,1.0,0,0,0,0,255
158544,166881,leaf3,1501868244072000000,100000000,30,1005782.0,11880773.0,HundredGigE0/0/0/16,0,14.0,0,2.0,0,0,0,0,255
158545,166882,leaf3,1501868244074000000,100000000,29,1060687.0,11660075.0,HundredGigE0/0/0/17,0,12.0,0,2.0,0,0,0,0,255
158546,166883,leaf3,1501868244076000000,100000000,30,1039470.0,11813186.0,HundredGigE0/0/0/18,0,0.0,0,1.0,0,0,0,0,255
158547,166884,leaf3,1501868244080000000,100000000,31,1114521.0,12409886.0,HundredGigE0/0/0/19,0,0.0,0,1.0,0,0,0,0,255
158548,166885,leaf3,1501868244084000000,100000000,0,0.0,0.0,HundredGigE0/0/0/20,0,0.0,0,0.0,0,0,0,0,255
158549,166886,leaf3,1501868244086000000,100000000,0,0.0,0.0,HundredGigE0/0/0/21,0,0.0,0,0.0,0,0,0,0,255
158550,166887,leaf3,1501868244089000000,100000000,0,0.0,0.0,HundredGigE0/0/0/22,0,0.0,0,0.0,0,0,0,0,255
158551,166888,leaf3,1501868244091000000,100000000,0,0.0,0.0,HundredGigE0/0/0/23,0,0.0,0,0.0,0,0,0,0,255
158552,166889,leaf3,1501868244093000000,100000000,0,0.0,0.0,HundredGigE0/0/0/24,0,0.0,0,0.0,0,0,0,0,255
158553,166890,leaf3,1501868244096000000,100000000,0,0.0,0.0,HundredGigE0/0/0/25,0,0.0,0,0.0,0,0,0,0,255
158554,166891,leaf3,1501868244098000000,100000000,0,0.0,0.0,HundredGigE0/0/0/26,0,0.0,0,0.0,0,0,0,0,255
158555,166892,leaf3,1501868244100000000,100000000,0,0.0,0.0,HundredGigE0/0/0/27,0,0.0,0,0.0,0,0,0,0,255
158556,166893,leaf3,1501868244103000000,100000000,0,0.0,0.0,HundredGigE0/0/0/28,0,0.0,0,0.0,0,0,0,0,255
158557,166894,leaf3,1501868244105000000,100000000,0,0.0,0.0,HundredGigE0/0/0/29,0,0.0,0,0.0,0,0,0,0,255
158558,166895,leaf3,1501868244107000000,100000000,241,8222829.0,94633213.0,HundredGigE0/0/0/30,0,92815933.0,236,8185702.0,0,0,0,0,255
158559,166896,leaf3,1501868244110000000,100000000,0,0.0,0.0,HundredGigE0/0/0/31,0,0.0,0,0.0,0,0,0,0,255
158560,166897,spine1,1501868244114000000,0,0,0.0,0.0,Null0,9,0.0,0,0.0,0,0,0,0,255
158561,166898,spine1,1501868244116000000,1000000,0,7.0,9.0,MgmtEth0/RP0/CPU0/0,9,13.0,0,6.0,0,0,0,0,254
158562,166899,spine1,1501868244118000000,100000000,30,1048676.0,11884053.0,HundredGigE0/0/0/0,0,7572907.0,19,668450.0,0,0,0,0,255
158563,166900,spine1,1501868244121000000,100000000,28,986225.0,11244967.0,HundredGigE0/0/0/1,0,6651194.0,16,601167.0,0,0,0,0,255
158564,166901,spine1,1501868244123000000,100000000,24,852093.0,9634882.0,HundredGigE0/0/0/2,0,14288043.0,36,1250520.0,0,0,0,0,255
158565,166902,spine1,1501868244125000000,100000000,33,1107707.0,13034047.0,HundredGigE0/0/0/3,0,10425495.0,26,938623.0,0,0,0,0,255
158566,166903,spine1,1501868244128000000,100000000,19,680879.0,7789155.0,HundredGigE0/0/0/4,0,9805315.0,25,837000.0,0,0,0,0,255
158567,166904,spine1,1501868244130000000,100000000,23,814835.0,9362786.0,HundredGigE0/0/0/5,0,12082012.0,30,1035136.0,0,0,0,0,255
158568,166905,spine1,1501868244132000000,100000000,33,1123277.0,13046554.0,HundredGigE0/0/0/6,0,11911303.0,30,1027370.0,0,0,0,0,255
158569,166906,spine1,1501868244135000000,100000000,9,367595.0,3864740.0,HundredGigE0/0/0/7,0,16164096.0,41,1417796.0,0,0,0,0,255
158570,166907,spine1,1501868244137000000,100000000,218,7440466.0,85511962.0,HundredGigE0/0/0/8,0,7762572.0,19,694999.0,0,0,0,0,255
158571,166908,spine1,1501868244139000000,100000000,203,7009181.0,79739813.0,HundredGigE0/0/0/9,0,7000536.0,17,620792.0,0,0,0,0,255
158572,166909,spine1,1501868244142000000,100000000,0,1.0,0.0,HundredGigE0/0/0/10,0,14462486.0,36,1272035.0,0,0,0,0,255
158573,166910,spine1,1501868244144000000,100000000,0,1.0,0.0,HundredGigE0/0/0/11,0,12292397.0,31,1083097.0,0,0,0,0,255
158574,166911,spine1,1501868244146000000,100000000,22,744681.0,8663870.0,HundredGigE0/0/0/12,0,10639287.0,27,917826.0,0,0,0,0,255
158575,166912,spine1,1501868244149000000,100000000,27,917292.0,10668054.0,HundredGigE0/0/0/13,0,8510926.0,21,738310.0,0,0,0,0,255
158576,166913,spine1,1501868244151000000,100000000,29,998438.0,11555642.0,HundredGigE0/0/0/14,0,6962321.0,17,674177.0,0,0,0,0,255
158577,166914,spine1,1501868244153000000,100000000,21,734010.0,8355164.0,HundredGigE0/0/0/15,0,9558560.0,24,829351.0,0,0,0,0,255
158578,166915,spine1,1501868244155000000,100000000,30,1027308.0,11926876.0,HundredGigE0/0/0/16,0,22625679.0,57,1951107.0,0,0,0,0,255
158579,166916,spine1,1501868244158000000,100000000,35,1198971.0,13960815.0,HundredGigE0/0/0/17,0,15898393.0,40,1400584.0,0,0,0,0,255
158580,166917,spine1,1501868244160000000,100000000,21,762022.0,8460632.0,HundredGigE0/0/0/18,0,15232269.0,38,1334814.0,0,0,0,0,255
158581,166918,spine1,1501868244162000000,100000000,27,967681.0,10915322.0,HundredGigE0/0/0/19,0,16496138.0,42,1414776.0,0,0,0,0,255
158582,166919,spine1,1501868244165000000,100000000,16,606699.0,6395766.0,HundredGigE0/0/0/20,0,15826749.0,40,1392146.0,0,0,0,0,255
158583,166920,spine1,1501868244167000000,100000000,24,820120.0,9660517.0,HundredGigE0/0/0/21,0,11611420.0,29,1017393.0,0,0,0,0,255
158584,166921,spine1,1501868244169000000,100000000,27,967778.0,10931954.0,HundredGigE0/0/0/22,0,17983004.0,45,1559361.0,0,0,0,0,255
158585,166922,spine1,1501868244172000000,100000000,21,761442.0,8454612.0,HundredGigE0/0/0/23,0,10986765.0,28,974083.0,0,0,0,0,255
158586,166923,spine1,1501868244174000000,100000000,31,1070165.0,12439504.0,HundredGigE0/0/0/24,0,24797147.0,63,2145805.0,0,0,0,0,255
158587,166924,spine1,1501868244176000000,100000000,27,965006.0,10895733.0,HundredGigE0/0/0/25,0,27941730.0,71,2421756.0,0,0,0,0,255
158588,166925,spine1,1501868244179000000,100000000,27,973492.0,10674975.0,HundredGigE0/0/0/26,0,25412007.0,64,2214046.0,0,0,0,0,255
158589,166926,spine1,1501868244181000000,100000000,23,803355.0,9191394.0,HundredGigE0/0/0/27,0,15903857.0,40,1433108.0,0,0,0,0,255
158590,166927,spine1,1501868244183000000,100000000,31,1062147.0,12398484.0,HundredGigE0/0/0/28,0,11387507.0,29,1015034.0,0,0,0,0,255
158591,166928,spine1,1501868244185000000,100000000,31,1065203.0,12382850.0,HundredGigE0/0/0/29,0,18770386.0,47,1601020.0,0,0,0,0,255
158592,166929,spine1,1501868244188000000,100000000,26,937147.0,10582934.0,HundredGigE0/0/0/30,0,17520971.0,44,1538558.0,0,0,0,0,255
158593,166930,spine1,1501868244190000000,100000000,17,618014.0,6809929.0,HundredGigE0/0/0/31,0,15963308.0,40,1410869.0,0,0,0,0,255
158594,166931,dr02,1501868244639000000,0,0,0.0,0.0,Null0,9,0.0,0,0.0,0,0,0,0,255
158595,166932,dr02,1501868244641000000,1000000,0,10.0,11.0,MgmtEth0/RP0/CPU0/0,9,18.0,0,8.0,0,0,0,0,255
158596,166933,dr02,1501868244644000000,1000000,0,0.0,0.0,MgmtEth0/RP1/CPU0/0,9,0.0,0,0.0,0,0,0,0,255
158597,166934,dr02,1501868244646000000,100000000,215,7352574.0,84468924.0,HundredGigE0/0/0/0,0,82850865.0,211,7371043.0,0,0,0,0,255
158598,166935,dr02,1501868244649000000,100000000,242,8378881.0,94934908.0,HundredGigE0/0/0/35,9,74805985.0,190,6602104.0,0,0,0,0,255
158599,166936,dr02,1501868244651000000,100000000,240,8338452.0,94321278.0,HundredGigE0/0/0/34,9,85636497.0,218,7554441.0,0,0,0,0,255
158600,166937,dr02,1501868244654000000,100000000,0,0.0,0.0,HundredGigE0/0/0/33,9,0.0,0,0.0,0,0,0,0,255
158601,166938,dr02,1501868244656000000,100000000,201,6904062.0,79066488.0,HundredGigE0/0/0/1,0,86837133.0,221,7558921.0,0,0,0,0,255
158602,166939,dr02,1501868244659000000,100000000,181,6322627.0,71325458.0,HundredGigE0/0/0/2,0,89092726.0,227,7814066.0,0,0,0,0,255
158603,166940,dr02,1501868244661000000,100000000,178,6146398.0,70174687.0,HundredGigE0/0/0/3,0,86967672.0,221,7660887.0,0,0,0,0,255
158604,166941,dr02,1501868244664000000,100000000,231,8015812.0,90705133.0,HundredGigE0/0/0/4,0,90491289.0,230,7882431.0,0,0,0,0,255
158605,166942,dr02,1501868244666000000,100000000,236,8071143.0,92752592.0,HundredGigE0/0/0/5,0,84302290.0,214,7420147.0,0,0,0,0,255
158606,166943,dr02,1501868244669000000,100000000,219,7473656.0,86193758.0,HundredGigE0/0/0/6,0,67879546.0,173,5981415.0,0,0,0,0,255
158607,166944,dr02,1501868244671000000,100000000,206,7069694.0,81174446.0,HundredGigE0/0/0/7,0,80373669.0,204,7150969.0,0,0,0,0,255
158608,166945,dr02,1501868244673000000,100000000,0,0.0,0.0,HundredGigE0/0/0/8,0,0.0,0,0.0,0,0,0,0,255
158609,166946,dr02,1501868244676000000,100000000,0,0.0,0.0,HundredGigE0/0/0/9,9,0.0,0,0.0,0,0,0,0,255
158610,166947,dr02,1501868244679000000,100000000,0,0.0,0.0,HundredGigE0/0/0/10,9,0.0,0,0.0,0,0,0,0,255
158611,166948,dr02,1501868244681000000,100000000,0,0.0,0.0,HundredGigE0/0/0/11,9,0.0,0,0.0,0,0,0,0,255
158612,166949,dr02,1501868244684000000,100000000,0,0.0,0.0,HundredGigE0/0/0/12,9,0.0,0,0.0,0,0,0,0,255
158613,166950,dr02,1501868244686000000,100000000,0,0.0,0.0,HundredGigE0/0/0/13,9,0.0,0,0.0,0,0,0,0,255
158614,166951,dr02,1501868244689000000,100000000,0,0.0,0.0,HundredGigE0/0/0/14,9,0.0,0,0.0,0,0,0,0,255
158615,166952,dr02,1501868244691000000,100000000,0,0.0,0.0,HundredGigE0/0/0/15,9,0.0,0,0.0,0,0,0,0,255
158616,166953,dr02,1501868244694000000,100000000,0,0.0,0.0,HundredGigE0/0/0/16,9,0.0,0,0.0,0,0,0,0,255
158617,166954,dr02,1501868244696000000,100000000,0,0.0,0.0,HundredGigE0/0/0/17,9,0.0,0,0.0,0,0,0,0,255
158618,166955,dr02,1501868244699000000,100000000,0,0.0,0.0,HundredGigE0/0/0/18,9,0.0,0,0.0,0,0,0,0,255
158619,166956,dr02,1501868244701000000,100000000,0,0.0,0.0,HundredGigE0/0/0/19,9,0.0,0,0.0,0,0,0,0,255
158620,166957,dr02,1501868244704000000,100000000,238,7371461.0,93638672.0,HundredGigE0/0/0/22,0,95969558.0,244,7610558.0,0,0,0,0,255
158621,166958,dr02,1501868244706000000,100000000,230,7435958.0,90537836.0,HundredGigE0/0/0/23,0,97047617.0,247,7251460.0,0,0,0,0,255
158622,166959,dr02,1501868244708000000,100000000,0,0.0,0.0,HundredGigE0/0/0/24,9,0.0,0,0.0,0,0,0,0,255
158623,166960,dr02,1501868244711000000,100000000,0,0.0,0.0,HundredGigE0/0/0/25,9,0.0,0,0.0,0,0,0,0,255
158624,166961,dr02,1501868244713000000,100000000,0,0.0,0.0,HundredGigE0/0/0/26,9,0.0,0,0.0,0,0,0,0,255
158625,166962,dr02,1501868244716000000,100000000,0,0.0,0.0,HundredGigE0/0/0/27,9,0.0,0,0.0,0,0,0,0,255
158626,166963,dr02,1501868244718000000,100000000,0,0.0,0.0,HundredGigE0/0/0/28,9,0.0,0,0.0,0,0,0,0,255
158627,166964,dr02,1501868244721000000,100000000,0,0.0,0.0,HundredGigE0/0/0/29,9,0.0,0,0.0,0,0,0,0,255
158628,166965,dr02,1501868244724000000,100000000,0,0.0,0.0,HundredGigE0/0/0/31,9,0.0,0,0.0,0,0,0,0,255
158629,166966,dr02,1501868244726000000,100000000,0,0.0,0.0,HundredGigE0/0/0/32,9,0.0,0,0.0,0,0,0,0,255
158630,166967,dr02,1501868244729000000,40000000,0,0.0,0.0,FortyGigE0/0/0/20,9,0.0,0,0.0,0,0,0,0,255
158631,166968,dr02,1501868244731000000,40000000,0,0.0,0.0,FortyGigE0/0/0/30,9,0.0,0,0.0,0,0,0,0,255
158632,166969,dr02,1501868244734000000,40000000,0,0.0,0.0,FortyGigE0/0/0/21,9,0.0,0,0.0,0,0,0,0,255
158633,166970,dr02,1501868244736000000,100000000,73,1322851.0,28765245.0,HundredGigE0/1/0/0,9,25206085.0,64,1321742.0,0,0,0,0,255
158634,166971,dr02,1501868244739000000,100000000,242,8378135.0,95233155.0,HundredGigE0/1/0/35,9,89263480.0,227,7887750.0,0,0,0,0,255
158635,166972,dr02,1501868244741000000,100000000,241,8240182.0,94643355.0,HundredGigE0/1/0/34,9,90707615.0,231,7908303.0,0,0,0,0,255
158636,166973,dr02,1501868244744000000,100000000,86,1436576.0,33921505.0,HundredGigE0/1/0/1,9,25605881.0,65,1391560.0,0,0,0,0,255
158637,166974,dr02,1501868244746000000,100000000,40,1036524.0,16040340.0,HundredGigE0/1/0/2,9,28865982.0,73,1421245.0,0,0,0,0,255
158638,166975,dr02,1501868244749000000,100000000,0,0.0,0.0,HundredGigE0/1/0/3,9,0.0,0,0.0,0,0,0,0,255
158639,166976,dr02,1501868244751000000,100000000,0,0.0,0.0,HundredGigE0/1/0/4,9,0.0,0,0.0,0,0,0,0,255
158640,166977,dr02,1501868244754000000,100000000,0,0.0,0.0,HundredGigE0/1/0/5,9,0.0,0,0.0,0,0,0,0,255
158641,166978,dr02,1501868244757000000,100000000,0,0.0,0.0,HundredGigE0/1/0/6,9,0.0,0,0.0,0,0,0,0,255
158642,166979,dr02,1501868244759000000,100000000,0,0.0,0.0,HundredGigE0/1/0/7,9,0.0,0,0.0,0,0,0,0,255
158643,166980,dr02,1501868244762000000,100000000,0,0.0,0.0,HundredGigE0/1/0/8,9,0.0,0,0.0,0,0,0,0,255
158644,166981,dr02,1501868244765000000,100000000,0,0.0,0.0,HundredGigE0/1/0/9,9,0.0,0,0.0,0,0,0,0,255
158645,166982,dr02,1501868244767000000,100000000,0,0.0,0.0,HundredGigE0/1/0/10,9,0.0,0,0.0,0,0,0,0,255
158646,166983,dr02,1501868244770000000,100000000,0,0.0,0.0,HundredGigE0/1/0/11,9,0.0,0,0.0,0,0,0,0,255
158647,166984,dr02,1501868244773000000,100000000,0,0.0,0.0,HundredGigE0/1/0/12,9,0.0,0,0.0,0,0,0,0,255
158648,166985,dr02,1501868244776000000,100000000,0,0.0,0.0,HundredGigE0/1/0/13,9,0.0,0,0.0,0,0,0,0,255
158649,166986,dr02,1501868244778000000,100000000,0,0.0,0.0,HundredGigE0/1/0/14,9,0.0,0,0.0,0,0,0,0,255
158650,166987,dr02,1501868244781000000,100000000,0,0.0,0.0,HundredGigE0/1/0/15,9,0.0,0,0.0,0,0,0,0,255
158651,166988,dr02,1501868244783000000,100000000,0,0.0,0.0,HundredGigE0/1/0/16,9,0.0,0,0.0,0,0,0,0,255
158652,166989,dr02,1501868244786000000,100000000,0,0.0,0.0,HundredGigE0/1/0/17,9,0.0,0,0.0,0,0,0,0,255
158653,166990,dr02,1501868244789000000,100000000,0,0.0,0.0,HundredGigE0/1/0/18,9,0.0,0,0.0,0,0,0,0,255
158654,166991,dr02,1501868244791000000,100000000,0,0.0,0.0,HundredGigE0/1/0/19,9,0.0,0,0.0,0,0,0,0,255
158655,166992,dr02,1501868244794000000,100000000,237,7472501.0,92953255.0,HundredGigE0/1/0/22,0,97144111.0,247,7760611.0,0,0,0,0,255
158656,166993,dr02,1501868244796000000,100000000,231,7225481.0,90975707.0,HundredGigE0/1/0/23,0,96705716.0,246,7994072.0,0,0,0,0,255
158657,166994,dr02,1501868244799000000,100000000,0,0.0,0.0,HundredGigE0/1/0/24,9,0.0,0,0.0,0,0,0,0,255
158658,166995,dr02,1501868244801000000,100000000,0,0.0,0.0,HundredGigE0/1/0/25,9,0.0,0,0.0,0,0,0,0,255
158659,166996,dr02,1501868244804000000,100000000,0,0.0,0.0,HundredGigE0/1/0/26,9,0.0,0,0.0,0,0,0,0,255
158660,166997,dr02,1501868244807000000,100000000,0,0.0,0.0,HundredGigE0/1/0/27,9,0.0,0,0.0,0,0,0,0,255
158661,166998,dr02,1501868244809000000,100000000,0,0.0,0.0,HundredGigE0/1/0/28,9,0.0,0,0.0,0,0,0,0,255
158662,166999,dr02,1501868244812000000,100000000,0,0.0,0.0,HundredGigE0/1/0/29,9,0.0,0,0.0,0,0,0,0,255
158663,167000,dr02,1501868244814000000,100000000,0,0.0,0.0,HundredGigE0/1/0/30,9,0.0,0,0.0,0,0,0,0,255
158664,167001,dr02,1501868244817000000,100000000,0,0.0,0.0,HundredGigE0/1/0/31,9,0.0,0,0.0,0,0,0,0,255
158665,167002,dr02,1501868244820000000,100000000,0,0.0,0.0,HundredGigE0/1/0/32,9,0.0,0,0.0,0,0,0,0,255
158666,167003,dr02,1501868244822000000,100000000,0,0.0,0.0,HundredGigE0/1/0/33,9,0.0,0,0.0,0,0,0,0,255
158667,167004,dr02,1501868244825000000,40000000,0,0.0,0.0,FortyGigE0/1/0/20,9,0.0,0,0.0,0,0,0,0,255
158668,167005,dr02,1501868244828000000,40000000,0,0.0,0.0,FortyGigE0/1/0/21,9,0.0,0,0.0,0,0,0,0,255
158669,167006,leaf4,1501868244832000000,0,0,0.0,0.0,Null0,9,0.0,0,0.0,0,0,0,0,255
158670,167007,leaf4,1501868244835000000,1000000,0,7.0,8.0,MgmtEth0/RP0/CPU0/0,9,11.0,0,5.0,0,0,0,0,254
158671,167008,leaf4,1501868244837000000,100000000,0,0.0,0.0,HundredGigE0/0/0/0,9,0.0,0,0.0,0,0,0,0,255
158672,167009,leaf4,1501868244840000000,100000000,125,4309293.0,49294577.0,HundredGigE0/0/0/1,0,75157577.0,191,6579240.0,0,0,0,0,255
158673,167010,leaf4,1501868244842000000,100000000,0,0.0,0.0,HundredGigE0/0/0/2,0,0.0,0,0.0,0,0,0,0,255
158674,167011,leaf4,1501868244844000000,100000000,0,0.0,0.0,HundredGigE0/0/0/3,0,0.0,0,0.0,0,0,0,0,255
158675,167012,leaf4,1501868244847000000,100000000,27,917978.0,10639864.0,HundredGigE0/0/0/4,0,8654382.0,22,744056.0,0,0,0,0,255
158676,167013,leaf4,1501868244849000000,100000000,21,739879.0,8530213.0,HundredGigE0/0/0/5,0,10686529.0,27,918863.0,0,0,0,0,255
158677,167014,leaf4,1501868244852000000,100000000,17,670321.0,6913953.0,HundredGigE0/0/0/6,0,11560449.0,29,998959.0,0,0,0,0,255
158678,167015,leaf4,1501868244854000000,100000000,24,826449.0,9523691.0,HundredGigE0/0/0/7,0,8327262.0,21,731792.0,0,0,0,0,255
158679,167016,leaf4,1501868244857000000,100000000,30,1046287.0,12050205.0,HundredGigE0/0/0/8,0,7799083.0,19,685492.0,0,0,0,0,255
158680,167017,leaf4,1501868244859000000,100000000,40,1350472.0,15925423.0,HundredGigE0/0/0/9,0,11875670.0,30,1025301.0,0,0,0,0,255
158681,167018,leaf4,1501868244862000000,100000000,23,820163.0,9160401.0,HundredGigE0/0/0/10,0,9985269.0,25,863623.0,0,0,0,0,255
158682,167019,leaf4,1501868244864000000,100000000,28,976125.0,11227596.0,HundredGigE0/0/0/11,0,10654166.0,27,915404.0,0,0,0,0,255
158683,167020,leaf4,1501868244866000000,100000000,36,1255291.0,14403457.0,HundredGigE0/0/0/12,0,6343886.0,16,554569.0,0,0,0,0,255
158684,167021,leaf4,1501868244869000000,100000000,16,603157.0,6524733.0,HundredGigE0/0/0/13,0,8980342.0,22,782422.0,0,0,0,0,255
158685,167022,leaf4,1501868244871000000,100000000,33,1155100.0,13101819.0,HundredGigE0/0/0/14,0,12736920.0,32,1107100.0,0,0,0,0,255
158686,167023,leaf4,1501868244873000000,100000000,24,834502.0,9503969.0,HundredGigE0/0/0/15,0,7753774.0,19,681241.0,0,0,0,0,255
158687,167024,leaf4,1501868244876000000,100000000,0,0.0,0.0,HundredGigE0/0/0/16,0,0.0,0,0.0,0,0,0,0,255
158688,167025,leaf4,1501868244878000000,100000000,37,1311201.0,14892854.0,HundredGigE0/0/0/17,0,9985774.0,25,895035.0,0,0,0,0,255
158689,167026,leaf4,1501868244881000000,100000000,30,1046151.0,11997759.0,HundredGigE0/0/0/18,0,11970580.0,30,1060175.0,0,0,0,0,255
158690,167027,leaf4,1501868244883000000,100000000,14,526352.0,5589954.0,HundredGigE0/0/0/19,0,6709911.0,17,603400.0,0,0,0,0,255
158691,167028,leaf4,1501868244887000000,100000000,0,0.0,0.0,HundredGigE0/0/0/20,0,0.0,0,0.0,0,0,0,0,255
158692,167029,leaf4,1501868244889000000,100000000,0,0.0,0.0,HundredGigE0/0/0/21,0,0.0,0,0.0,0,0,0,0,255
158693,167030,leaf4,1501868244891000000,100000000,0,0.0,0.0,HundredGigE0/0/0/22,0,0.0,0,0.0,0,0,0,0,255
158694,167031,leaf4,1501868244894000000,100000000,0,0.0,0.0,HundredGigE0/0/0/23,0,0.0,0,0.0,0,0,0,0,255
158695,167032,leaf4,1501868244896000000,100000000,0,0.0,0.0,HundredGigE0/0/0/24,0,0.0,0,0.0,0,0,0,0,255
158696,167033,leaf4,1501868244898000000,100000000,0,0.0,0.0,HundredGigE0/0/0/25,0,0.0,0,0.0,0,0,0,0,255
158697,167034,leaf4,1501868244900000000,100000000,0,1.0,0.0,HundredGigE0/0/0/26,0,30061.0,0,867.0,0,0,0,0,255
158698,167035,leaf4,1501868244903000000,100000000,0,18.0,9.0,HundredGigE0/0/0/27,0,38496.0,0,1118.0,0,0,0,0,255
158699,167036,leaf4,1501868244906000000,100000000,0,0.0,0.0,HundredGigE0/0/0/28,0,0.0,0,0.0,0,0,0,0,255
158700,167037,leaf4,1501868244908000000,100000000,0,0.0,0.0,HundredGigE0/0/0/29,0,0.0,0,0.0,0,0,0,0,255
158701,167038,leaf4,1501868244910000000,100000000,241,8258689.0,94734688.0,HundredGigE0/0/0/30,0,84764352.0,216,7497880.0,0,0,0,0,255
158702,167039,leaf4,1501868244912000000,100000000,0,0.0,0.0,HundredGigE0/0/0/31,0,0.0,0,0.0,0,0,0,0,255
158703,167040,leaf7,1501868245067000000,0,0,0.0,0.0,Null0,9,0.0,0,0.0,0,0,0,0,255
158704,167041,leaf7,1501868245069000000,1000000,0,7.0,8.0,MgmtEth0/RP0/CPU0/0,9,10.0,0,5.0,0,0,0,0,254
158705,167042,leaf7,1501868245071000000,100000000,0,0.0,0.0,HundredGigE0/0/0/0,0,0.0,0,0.0,0,0,0,0,255
158706,167043,leaf7,1501868245073000000,100000000,0,0.0,0.0,HundredGigE0/0/0/1,0,0.0,0,0.0,0,0,0,0,255
158707,167044,leaf7,1501868245076000000,100000000,0,0.0,0.0,HundredGigE0/0/0/2,0,0.0,0,0.0,0,0,0,0,255
158708,167045,leaf7,1501868245078000000,100000000,0,0.0,0.0,HundredGigE0/0/0/3,0,0.0,0,0.0,0,0,0,0,255
158709,167046,leaf7,1501868245080000000,100000000,63,2148989.0,24833978.0,HundredGigE0/0/0/4,0,12441651.0,31,1070210.0,0,0,0,0,255
158710,167047,leaf7,1501868245083000000,100000000,71,2424531.0,27973267.0,HundredGigE0/0/0/5,0,10934520.0,27,968319.0,0,0,0,0,255
158711,167048,leaf7,1501868245085000000,100000000,64,2216425.0,25438582.0,HundredGigE0/0/0/6,0,10629254.0,27,969823.0,0,0,0,0,255
158712,167049,leaf7,1501868245087000000,100000000,40,1435705.0,15936025.0,HundredGigE0/0/0/7,0,9144263.0,23,799751.0,0,0,0,0,255
158713,167050,leaf7,1501868245090000000,100000000,34,1152348.0,13702637.0,HundredGigE0/0/0/8,0,11142133.0,28,963373.0,0,0,0,0,255
158714,167051,leaf7,1501868245092000000,100000000,23,797324.0,9118225.0,HundredGigE0/0/0/9,0,8849080.0,22,789777.0,0,0,0,0,255
158715,167052,leaf7,1501868245094000000,100000000,17,599591.0,6808349.0,HundredGigE0/0/0/10,0,7233302.0,18,648017.0,0,0,0,0,255
158716,167053,leaf7,1501868245097000000,100000000,27,918258.0,10602459.0,HundredGigE0/0/0/11,0,11021595.0,28,961089.0,0,0,0,0,255
158717,167054,leaf7,1501868245099000000,100000000,17,622728.0,7039516.0,HundredGigE0/0/0/12,0,8394148.0,21,780351.0,0,0,0,0,255
158718,167055,leaf7,1501868245101000000,100000000,16,576592.0,6408820.0,HundredGigE0/0/0/13,0,8837686.0,22,769863.0,0,0,0,0,255
158719,167056,leaf7,1501868245104000000,100000000,18,655640.0,7231824.0,HundredGigE0/0/0/14,0,14594888.0,37,1239328.0,0,0,0,0,255
158720,167057,leaf7,1501868245106000000,100000000,16,589282.0,6634735.0,HundredGigE0/0/0/15,0,15099641.0,38,1303056.0,0,0,0,0,255
158721,167058,leaf7,1501868245108000000,100000000,9,363149.0,3836853.0,HundredGigE0/0/0/16,0,14072046.0,35,1202527.0,0,0,0,0,255
158722,167059,leaf2,1501868245108000000,0,0,0.0,0.0,Null0,9,0.0,0,0.0,0,0,0,0,255
158723,167060,leaf2,1501868245110000000,0,0,0.0,0.0,Bundle-Ether2,9,0.0,0,0.0,0,0,0,0,255
